combo,replication,revenue,perfect,difference
243,11,105768,110172,0.039973859
243,12,102378,106020,0.034352009
243,14,105840,110910,0.04571274
243,18,105498,111006,0.04961894
243,24,96504,100572,0.040448634
243,25,100806,103446,0.025520561
243,30,98784,102264,0.034029571
243,34,103938,108714,0.043931784
243,36,99750,103698,0.038072094
243,40,98814,101754,0.028893213
243,43,100122,102600,0.024152047
243,44,96840,101358,0.044574676
243,46,103608,107550,0.03665272
244,3,100536,104406,0.037066835
244,42,97182,101172,0.039437789
248,2,103146,103944,0.007677211
248,11,104964,110076,0.046440641
248,13,102054,103248,0.011564389
248,19,103554,107544,0.037101094
248,25,103470,104496,0.009818558
248,30,102234,103308,0.010396097
248,47,106050,110694,0.041953493
249,2,104658,110088,0.049324177
249,7,101580,103278,0.016441062
249,15,103398,106158,0.025998983
249,18,96546,100800,0.042202381
249,28,100536,102300,0.017243402
249,33,106314,109800,0.031748634
249,39,99294,101160,0.018446026
249,40,97392,99972,0.025807226
249,42,104826,109986,0.046915062
249,47,105366,108654,0.030261196
249,49,98232,100452,0.022100108
250,6,103884,108636,0.043742406
250,9,94866,99222,0.043901554
250,12,98898,101580,0.026402835
250,13,104682,108810,0.03793769
250,20,99108,104142,0.048337846
250,23,96978,101604,0.045529704
250,25,99258,103476,0.040763075
250,26,97914,100596,0.0266611
250,31,101790,104292,0.023990335
250,39,99630,104754,0.0489146
250,40,98982,102078,0.030329748
250,41,99996,104064,0.039091328
250,43,95100,99456,0.043798263
250,49,95898,100422,0.045049889
251,0,95772,99558,0.038028084
251,6,99732,104496,0.045590262
251,8,95280,100206,0.049158733
251,12,97722,101598,0.038150357
251,18,97374,101688,0.042423885
251,21,101202,105438,0.040175269
251,22,95232,99870,0.046440372
251,25,96270,100842,0.045338252
251,26,94278,98118,0.03913655
251,31,97026,101106,0.040353688
251,33,95568,99372,0.038280401
252,39,90048,94494,0.047050606
253,32,87366,91188,0.04191341
253,38,86868,91368,0.049251379
256,3,104016,106014,0.018846567
256,6,97170,101538,0.043018377
256,7,103740,106752,0.028214928
256,8,102696,103218,0.005057257
256,10,102726,105972,0.030630733
256,13,103956,107940,0.036909394
256,14,101070,102462,0.013585524
256,19,103674,104202,0.005067081
256,20,102612,103992,0.013270252
256,22,98214,101028,0.027853664
256,26,98910,101658,0.027031813
256,27,104442,109116,0.042835148
256,28,104382,106974,0.024230187
256,41,101238,103230,0.019296716
256,44,103308,107544,0.039388529
256,49,104214,108678,0.041075471
257,1,103182,107454,0.039756547
257,3,101076,104832,0.035828755
257,4,94644,98898,0.043014014
257,9,104658,108042,0.031321153
257,10,100014,102738,0.026514045
257,13,103026,106722,0.034632035
257,15,103182,105942,0.026051991
257,19,97422,99672,0.022574043
257,23,94602,99150,0.045869894
257,27,100230,102744,0.024468582
257,29,101772,102972,0.011653653
257,30,103350,106890,0.033118159
257,31,98208,100710,0.02484361
257,38,99708,101370,0.016395383
257,41,101724,104148,0.023274571
257,44,99966,101736,0.017397971
257,46,101238,104148,0.027941007
257,47,104700,109722,0.045770219
258,0,94146,97806,0.037421017
258,1,98142,101376,0.031901042
258,9,98544,103152,0.04467194
258,12,95802,99924,0.041251351
258,22,98886,102936,0.039344836
258,23,101484,105768,0.040503744
258,25,97170,100968,0.037615878
258,34,99708,102000,0.022470588
258,42,95832,99492,0.036786877
258,46,99162,102780,0.035201401
258,49,99642,104592,0.047326755
259,9,99408,104478,0.048526963
259,23,97692,102798,0.049670227
259,27,93822,98358,0.046117245
259,29,93876,98436,0.046324515
260,6,95232,100092,0.048555329
260,23,90540,94860,0.045540797
261,25,87990,92328,0.046984663
263,17,84252,87732,0.039666256
263,18,81972,85980,0.046615492
263,32,80010,83604,0.042988374
264,17,83964,87972,0.045559951
265,3,102318,104586,0.021685503
265,8,102432,107406,0.046310262
265,10,102654,106422,0.035406213
265,12,102702,106650,0.037018284
265,13,102786,105912,0.029515069
265,15,102840,107298,0.041547839
265,16,103026,108168,0.047537164
265,22,100716,102360,0.016060961
265,24,94122,98916,0.048465365
265,26,101238,105300,0.038575499
265,28,101748,102570,0.008014039
265,33,102786,103284,0.004821657
265,34,100506,101622,0.010981874
265,36,103914,109020,0.046835443
265,37,101694,103620,0.018587145
265,38,102174,102936,0.007402658
265,39,102756,105162,0.022878987
265,40,96300,100734,0.044016916
265,45,102348,102672,0.00315568
265,48,99342,100770,0.014170884
266,1,97704,99426,0.017319413
266,8,100146,104268,0.039532743
266,10,98418,100164,0.017431412
266,14,102048,104442,0.022921813
266,15,101220,105342,0.039129692
266,16,96576,99414,0.028547287
266,21,101058,103266,0.021381675
266,28,102984,105120,0.020319635
266,36,104052,108804,0.043674865
266,44,100044,101820,0.017442546
266,45,103716,107058,0.031216724
266,46,99612,101286,0.016527457
267,2,100104,104460,0.041700172
267,5,96780,99714,0.029424153
267,6,95736,98892,0.031913603
267,8,93846,98214,0.044474311
267,9,99432,102396,0.028946443
267,15,98178,101604,0.033719145
267,16,95712,98688,0.030155642
267,19,99366,104268,0.047013465
267,23,96444,100776,0.042986425
267,26,95592,98868,0.033135089
267,28,100770,105780,0.04736245
267,31,98346,102396,0.039552326
267,33,102990,107832,0.044903183
267,34,101154,104916,0.035857257
267,36,99606,103920,0.041512702
267,37,99654,104736,0.048521998
267,38,95592,98538,0.029897096
267,40,99618,104496,0.046681213
267,44,100872,104136,0.031343628
267,45,96804,100680,0.038498212
268,10,93168,97308,0.04254532
268,18,96384,99564,0.031939255
268,43,98412,102648,0.041267243
268,45,92022,95076,0.032121671
269,22,89094,92616,0.038027987
269,27,92886,96924,0.041661508
269,28,91104,94944,0.040444894
269,46,93186,97872,0.047878862
270,1,87978,92388,0.047733472
270,15,87030,91020,0.043836519
270,16,85440,88800,0.037837838
270,19,90162,93972,0.040543992
271,32,85608,89820,0.046893788
272,1,84174,87252,0.035277128
273,30,82110,85032,0.034363534
274,19,77748,80490,0.034066344
274,41,82344,86136,0.044023405
275,0,97284,99444,0.021720767
275,2,98088,99888,0.018020183
275,4,101772,106884,0.047827551
275,6,101148,105798,0.043951682
275,8,102252,105132,0.027394133
275,11,93864,98520,0.04725944
275,13,93540,97878,0.044320481
275,15,98796,100290,0.014896799
275,18,102624,103188,0.005465752
275,20,102468,105834,0.031804524
275,27,100680,100908,0.002259484
275,28,101892,106140,0.040022612
275,29,98532,100350,0.018116592
275,34,99132,100266,0.011309916
275,35,101112,102546,0.013983968
275,39,96816,100116,0.032961764
275,44,102300,107004,0.043960973
276,3,101940,106344,0.041412774
276,4,99732,102126,0.023441631
276,5,99468,101604,0.021022794
276,13,101928,106608,0.043899145
276,20,101172,105852,0.044212674
276,21,101376,106266,0.0460166
276,25,94080,98334,0.043260724
276,26,98940,100752,0.017984755
276,28,100668,102924,0.021919086
276,33,101976,106068,0.038579025
276,41,99696,102228,0.024768165
276,47,97128,99150,0.020393343
276,48,101868,106020,0.039162422
277,8,95856,98832,0.030111705
277,18,94560,98088,0.035967702
277,26,98208,102942,0.045987061
277,28,96636,101622,0.049064179
277,31,94536,97752,0.032899583
277,33,98988,103458,0.043205939
277,36,95076,98538,0.035133654
277,41,97008,100986,0.039391599
278,2,95700,100410,0.046907679
278,3,97560,102270,0.046054561
278,11,93528,97734,0.043035177
278,19,90984,94404,0.036227279
278,45,93624,98256,0.047142159
279,18,87720,91788,0.044319519
279,25,91812,96264,0.046247818
279,31,93132,97494,0.044741215
279,35,89976,93828,0.041053843
279,43,85992,89556,0.039796329
280,7,88260,91812,0.038687753
280,8,87108,90876,0.041463093
280,19,88728,92784,0.043714434
280,28,88332,91524,0.034876098
281,1,86928,91440,0.049343832
281,5,87168,91560,0.047968545
281,40,83292,87108,0.043807687
281,42,86388,89844,0.038466676
281,44,84648,89016,0.04906983
281,47,84636,88584,0.044567868
282,11,79704,83328,0.043490783
282,15,84456,87156,0.030978934
282,22,83484,87312,0.043842771
283,11,79560,82416,0.034653465
283,36,83160,86988,0.04400607
283,38,81180,84144,0.035225328
283,48,80076,83172,0.037224066
284,13,81024,84228,0.038039607
284,24,79776,83736,0.047291488
284,29,81264,85488,0.049410444
284,40,79044,81888,0.034730363
285,25,79296,82248,0.03589145
286,2,103632,107640,0.037235229
286,5,111144,111678,0.004781604
286,10,109734,110046,0.002835178
286,11,110064,110904,0.007574118
286,12,110760,114792,0.035124399
286,16,106938,109380,0.022325837
286,20,101148,106422,0.049557422
286,25,102030,106668,0.043480706
286,27,110892,114294,0.029765342
286,29,110364,110364,0.0
286,33,111306,116076,0.041093766
286,38,103746,107706,0.036766754
286,43,110478,110478,0.0
286,48,108354,109314,0.008782041
287,3,110676,115218,0.039420924
287,7,110814,111216,0.003614588
287,13,101370,106674,0.049721582
287,14,104634,107688,0.028359706
287,15,105612,107970,0.0218394
287,17,109068,109368,0.002743033
287,18,107286,108288,0.009253103
287,25,103110,106878,0.035255151
287,26,111120,113970,0.025006581
287,27,100530,105486,0.046982538
287,28,109602,110994,0.012541218
287,29,110796,113070,0.020111435
287,32,109488,109950,0.00420191
287,39,109602,109722,0.001093673
287,42,108414,108882,0.004298231
287,43,110472,112722,0.019960611
288,0,108558,110382,0.016524433
288,1,105390,107886,0.023135532
288,7,101760,105450,0.034992888
288,15,111030,114588,0.031050372
288,19,105402,107160,0.016405375
288,21,108270,110232,0.017798824
288,31,111468,117222,0.049086349
288,32,109446,110916,0.013253273
288,33,103386,105540,0.020409323
288,37,98904,103794,0.04711255
288,41,105942,107382,0.013410069
288,42,101724,105636,0.03703283
289,5,109530,112374,0.025308345
289,7,109668,111480,0.016254037
289,8,110334,115020,0.040740741
289,9,109572,112140,0.022899946
289,17,110214,112884,0.023652599
289,20,109128,111636,0.022465871
289,21,108378,110826,0.02208868
289,22,109320,111972,0.023684493
289,23,105624,107280,0.015436242
289,36,103086,106230,0.029596159
289,39,104010,106968,0.02765313
289,41,101256,105372,0.03906161
289,43,109428,111216,0.016076823
290,0,108426,111366,0.02639944
290,9,108768,111954,0.028458117
290,10,105954,108012,0.019053439
290,11,109866,115488,0.048680382
290,12,100842,105222,0.041626276
290,18,105012,107508,0.023216877
290,26,110040,114318,0.037421928
290,28,109848,113592,0.032960068
290,30,105954,107022,0.009979257
290,31,108474,110808,0.021063461
290,37,109512,112200,0.023957219
290,38,101364,103980,0.025158684
290,39,105852,107658,0.016775344
290,40,109494,112254,0.024587097
290,41,102192,104982,0.026575984
290,42,102918,105414,0.023678069
290,44,109062,112380,0.029524826
290,46,106560,108882,0.021325839
291,0,104310,107574,0.030341904
291,3,101394,104730,0.031853337
291,7,102990,107874,0.045275043
291,8,99828,104070,0.040761026
291,12,102930,107880,0.045884316
291,15,107106,111030,0.0353418
291,16,104100,108468,0.040269941
291,24,107166,112554,0.047870356
291,26,101604,105522,0.037129698
291,27,103740,107406,0.034132171
291,32,101580,104742,0.030188463
291,33,103632,107346,0.034598401
291,34,103338,108012,0.04327297
291,37,105444,109734,0.039094538
291,42,100182,104334,0.039795273
291,44,103092,107292,0.039145509
291,45,107940,112890,0.043847994
291,47,103584,106854,0.030602504
291,49,101784,106296,0.042447505
292,13,108606,108816,0.001929863
292,14,109008,114162,0.045146371
292,15,104634,106608,0.018516434
292,16,102840,105732,0.027352173
292,17,106074,107100,0.009579832
292,18,98874,104028,0.049544353
292,19,107394,107658,0.00245221
292,20,101256,104322,0.029389774
292,25,110292,115026,0.041155913
292,26,107826,112032,0.037542845
292,29,99150,103194,0.039188325
292,33,108384,111678,0.029495514
292,34,107184,107754,0.005289827
292,38,99822,104502,0.044783832
292,39,104124,106620,0.023410242
292,40,98430,103026,0.044610098
292,41,107238,107670,0.00401226
292,42,107340,107736,0.003675652
292,43,108156,109326,0.010701937
292,47,108600,111948,0.029906742
292,48,103806,105558,0.01659751
293,5,108294,113676,0.047345086
293,8,100110,103974,0.037163137
293,9,104316,106848,0.023697215
293,10,108030,110556,0.022848149
293,15,107700,111060,0.030253917
293,16,104490,106116,0.015322854
293,17,107256,110190,0.026626736
293,29,108180,112242,0.036189662
293,30,100230,103824,0.034616274
293,33,103140,105558,0.022906838
293,34,108414,112740,0.038371474
293,37,107160,109680,0.02297593
293,47,99414,102996,0.03477805
293,49,105222,106896,0.015660081
294,0,105234,109692,0.040641068
294,4,101004,104274,0.031359687
294,7,104382,107958,0.033123993
294,11,102156,107226,0.047283308
294,12,99360,102954,0.034908794
294,15,104640,108738,0.037686917
294,16,105096,109884,0.043573223
294,19,101742,106704,0.046502474
294,24,101886,106374,0.042190761
294,28,99606,104724,0.048871319
294,29,108966,114426,0.047716428
294,30,100794,105108,0.041043498
294,31,100272,104118,0.036938858
294,40,102108,105006,0.027598423
294,44,98946,104058,0.049126449
294,45,100398,103608,0.030982164
294,46,105552,109752,0.038268095
294,48,102600,104988,0.022745457
295,5,96126,100746,0.0458579
295,28,101550,105840,0.04053288
295,36,99180,104382,0.049836179
296,2,107106,112218,0.045554189
296,5,103338,105408,0.019637978
296,8,105864,106110,0.002318349
296,9,104160,106212,0.019319851
296,13,101226,104034,0.026991176
296,16,105324,105750,0.004028369
296,18,105606,106080,0.004468326
296,19,105384,105624,0.002272211
296,23,107610,113004,0.047732824
296,24,105672,106350,0.006375176
296,27,106824,110298,0.031496491
296,28,106302,106548,0.002308819
296,30,107226,111042,0.034365375
296,32,107322,111726,0.039417862
296,33,98718,103362,0.044929471
296,39,108936,113922,0.043766788
296,40,106344,107088,0.006947557
296,42,106938,108648,0.0157389
296,43,99756,103746,0.038459314
297,5,99840,103014,0.030811346
297,6,101514,103644,0.020551117
297,18,99252,103128,0.037584361
297,19,96240,101172,0.048748666
297,23,102900,104916,0.019215372
297,24,102834,104628,0.017146462
297,26,99036,103290,0.041185013
297,28,99162,102402,0.031640007
297,29,104538,106206,0.015705327
297,37,106380,110880,0.040584416
297,38,108396,113856,0.047955312
297,39,103896,106632,0.025658339
297,43,97782,102336,0.044500469
297,48,107532,110910,0.030457127
298,1,101244,105006,0.035826524
298,5,100824,105714,0.046256882
298,8,96066,100980,0.048663102
298,13,105684,110352,0.042301
298,24,99150,103752,0.044355771
298,28,101910,106410,0.042289259
298,32,94890,99570,0.047002109
298,34,103320,108618,0.048776446
298,37,103614,106368,0.025891245
298,43,102576,105006,0.023141535
298,44,101292,105402,0.038993567
298,46,103638,109050,0.049628611
298,49,103776,108684,0.045158441
299,3,96690,101766,0.049879134
299,7,96684,100830,0.041118715
299,18,94110,99018,0.049566745
299,34,95586,100458,0.04849788
300,43,94848,99690,0.048570569
301,6,106938,112110,0.046133262
301,7,106332,108450,0.019529737
301,8,101058,104106,0.029277851
301,9,99192,102792,0.035022181
301,10,107814,112608,0.042572464
301,11,106728,108144,0.013093653
301,25,104160,104802,0.006125837
301,26,101208,103836,0.025309141
301,28,96090,100926,0.047916295
301,29,106326,110700,0.039512195
301,40,107418,110838,0.030855844
301,41,105396,105540,0.001364412
301,46,106392,107964,0.014560409
301,47,103278,104460,0.011315336
302,7,106824,109008,0.020035227
302,8,104502,106728,0.020856757
302,9,108528,112878,0.038537182
302,13,101916,104748,0.027036316
302,15,103752,105822,0.01956115
302,21,101460,103254,0.01737463
302,23,99270,101970,0.026478376
302,27,106662,111960,0.047320472
302,29,106494,111180,0.042147868
302,33,99576,102048,0.024223895
302,34,105288,108552,0.030068539
302,36,103104,105096,0.018954099
302,37,99840,103434,0.034746795
302,40,105702,106650,0.008888889
302,41,107004,110760,0.033911159
302,43,102594,103836,0.01196117
302,44,101364,104166,0.026899372
302,45,106962,109500,0.023178082
302,47,104880,108588,0.03414742
303,14,101838,105402,0.0338134
303,16,107022,112050,0.044872825
303,27,99990,104112,0.039591978
303,28,96624,99768,0.03151311
303,31,95364,99264,0.039289168
303,32,100128,105126,0.047542948
303,34,102426,106986,0.042622399
303,42,105420,108012,0.023997334
303,44,98946,101640,0.026505313
303,45,101322,104184,0.027470629
303,49,102102,107394,0.049276496
304,1,98640,102846,0.040896097
304,23,94500,98910,0.044585987
304,26,94788,99486,0.047222725
304,27,95712,99294,0.036074687
304,30,94926,99180,0.042891712
304,36,96252,100620,0.043410853
304,37,102090,106548,0.041840297
304,38,95418,99732,0.043255926
304,47,97578,101376,0.037464489
305,4,95310,100320,0.049940191
305,38,93390,98262,0.04958173
305,42,96444,101256,0.04752311
307,2,99468,102204,0.026769989
307,3,105222,105882,0.006233354
307,5,105228,110202,0.045135297
307,7,102126,103602,0.014246829
307,9,105174,108678,0.032242036
307,11,103830,106494,0.025015494
307,13,105798,110196,0.039910705
307,15,99942,102252,0.022591245
307,17,102624,103782,0.011158004
